OBJECTID,the_geom,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,MTFCC,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,OID
65779,"MULTIPOLYGON (((-122.17049699999 37.731868999766, -122.170096999957 37.732055999661, -122.169768999893 37.732211000006, -122.171528999859 37.735010000229, -122.16547200036 37.737689000113, -122.164160000108 37.735940000116, -122.163335999752 37.734860000093, -122.161754999886 37.732735000211, -122.160328000006 37.730824999693, -122.157523999577 37.726871000041, -122.158875000187 37.725501999954, -122.161078999669 37.726244000309, -122.167506999787 37.726322000059, -122.170121000246 37.727780000254, -122.170430000042 37.72783599985, -122.174040000386 37.7311899998, -122.17049699999 37.731868999766)))",06001432300,06,001,432300,4323,Census Tract 4323,G5020,CT,S,1044682,0,+37.7308540,-122.1656662,+37.7308754,-122.1656501,20790141324106
21695,"MULTIPOLYGON (((-121.81680100013 37.35773399981, -121.81217499981 37.360885000052, -121.808556999969 37.357614000068, -121.805078000045 37.356006999836, -121.804027999734 37.355428000165, -121.803981999703 37.354659000352, -121.805898000203 37.351775999951, -121.811629000187 37.347888999822, -121.814297999999 37.350817999914, -121.815066000278 37.351666999885, -121.819146999902 37.356142000101, -121.81680100013 37.35773399981)))",06085503508,06,085,503508,5035.08,Census Tract 5035.08,G5020,CT,S,1008144,0,+37.3545265,-121.8114228,+37.3545123,-121.8114100,20790154320447
58874,"MULTIPOLYGON (((-122.024544000347 38.359461000335, -122.023002999766 38.361951000332, -122.020867000056 38.360457999714, -122.019121000334 38.360400000323, -122.017949999649 38.360304999981, -122.01119500019 38.358094000134, -122.009468999661 38.355183000281, -122.007609999961 38.355546000149, -122.004382999932 38.356175000059, -122.001843999817 38.356660999756, -122.001038999728 38.356802999858, -121.992121999722 38.356650000148, -121.987580999791 38.356635999685, -121.983338999611 38.35715799995, -121.983193999846 38.35886900034, -121.981797000104 38.358841999818, -121.980274999789 38.358827999778, -121.977275000439 38.359817000314, -121.967047000007 38.363741000137, -121.969139000234 38.36147800024, -121.973547000095 38.358752999669, -121.978252999882 38.354431000277, -121.979694000006 38.353269000084, -121.985433000386 38.350792000002, -121.997047999618 38.346268999754, -122.000758000419 38.344828999649, -122.001504000058 38.344539000221, -122.010381999705 38.341612999739, -122.012674999774 38.340446999692, -122.014907999568 38.338667000057, -122.017055999871 38.335775000317, -122.019184000083 38.33661200012, -122.020614000336 38.33696699984, -122.022317000401 38.336243999753, -122.024674999868 38.336218999679, -122.024544000347 38.359461000335)))",06095253101,06,095,253101,2531.01,Census Tract 2531.01,G5020,CT,S,6253671,0,+38.3505076,-122.0062410,+38.3505073,-122.0063094,20790692865231
59420,"MULTIPOLYGON (((-122.180094000411 38.074541999796, -122.176756000054 38.077044999911, -122.175899999911 38.077936000098, -122.173575000056 38.078525000251, -122.171918999847 38.0803500002, -122.170389000035 38.083782999658, -122.167902999622 38.0846809997, -122.167066999571 38.083732999708, -122.160358000144 38.0845140002, -122.158682999668 38.083796999695, -122.157485999942 38.081442000305, -122.156132999682 38.080647000303, -122.152155999816 38.079911000015, -122.152236000182 38.079606000183, -122.154175000248 38.076966999744, -122.155880999787 38.07582800002, -122.159513999697 38.075364000256, -122.163110999621 38.074864000342, -122.164058000001 38.074221999816, -122.164622000065 38.073891999785, -122.16626400003 38.06971399969, -122.162985999948 38.067782999676, -122.162441999975 38.067631000101, -122.164314000094 38.066360999951, -122.164627999913 38.064618999907, -122.17979700031 38.067824999773, -122.179635999753 38.069882999732, -122.17816700004 38.070667000282, -122.180163999832 38.072391999909, -122.180094000411 38.074541999796)))",06095252106,06,095,252106,2521.06,Census Tract 2521.06,G5020,CT,S,2888872,0,+38.0752546,-122.1678604,+38.0752524,-122.1678515,20790692865278
39769,"MULTIPOLYGON (((-121.964541000401 38.024410999752, -121.962070999883 38.025420000343, -121.96018299987 38.026485999809, -121.958663999929 38.026785000352, -121.954444000388 38.026777999833, -121.951249000146 38.026774000344, -121.950295999919 38.026776000089, -121.941938999781 38.026759000138, -121.93390700023 38.026765999952, -121.932856000094 38.026780000284, -121.928362999844 38.02666799967, -121.928300000094 38.023104999777, -121.92823999982 38.019181999722, -121.932778000276 38.019130000258, -121.938139000365 38.019115999878, -121.941887999727 38.019094999659, -121.947924000208 38.019146999855, -121.948909000222 38.019316999859, -121.955037999692 38.02101900005, -121.965780999785 38.023100000166, -121.964541000401 38.024410999752)))",06013314104,06,013,314104,3141.04,Census Tract 3141.04,G5020,CT,S,2325603,0,+38.0232170,-121.9443549,+38.0232202,-121.9443483,20790146186992
35268,"MULTIPOLYGON (((-122.384047000359 37.737513999745, -122.381557999574 37.73812299978, -122.380887000277 37.738827999882, -122.379109999694 37.73767999997, -122.376846999763 37.740191999729, -122.373364367052 37.745763279365, -122.367579999954 37.740214000276, -122.369101000443 37.739592999803, -122.373572000054 37.739414999696, -122.373633000153 37.738853999651, -122.370761999777 37.738180999861, -122.367344999777 37.738479000096, -122.367554000014 37.738099999785, -122.369647999891 37.73768400027, -122.371996000211 37.737043000344, -122.373536999894 37.737176000172, -122.374327999739 37.737789999983, -122.375978999925 37.738477000323, -122.376457999601 37.73825200024, -122.375137000026 37.737802999696, -122.374916000093 37.737452999795, -122.375167999988 37.736504000315, -122.374715000252 37.735087999981, -122.374887290835 37.734296881103, -122.374982000215 37.73386200008, -122.374608999947 37.732880000222, -122.373326999832 37.733186000148, -122.3720239998 37.734213000206, -122.370077000236 37.732788000076, -122.369771405953 37.732698968095, -122.373639999826 37.728105999769, -122.377681000165 37.728629999892, -122.378277999841 37.72896400005, -122.379697000224 37.727617999992, -122.383431000416 37.729737999983, -122.382089999851 37.730634999908, -122.381438999748 37.730581999922, -122.379779000239 37.730798999946, -122.3799320004 37.733380999915, -122.381283999937 37.734033999649, -122.380185999945 37.732659999652, -122.38291900023 37.734511000073, -122.384047000359 37.737513999745)))",06075023103,06,075,023103,231.03,Census Tract 231.03,G5020,CT,S,1255708,0,+37.7356298,-122.3759621,+37.7356320,-122.3759656,20790355759084
62634,"MULTIPOLYGON (((-121.989305999597 38.401746000311, -121.988493999836 38.403535000133, -121.987286000239 38.404889999668, -121.977055000331 38.40488900005, -121.974178999932 38.404914999963, -121.970946000055 38.404096000308, -121.970942999682 38.403938999993, -121.963476999846 38.402650000309, -121.961138999572 38.402602000257, -121.961561000245 38.400662000338, -121.962636999597 38.396651999691, -121.962725000359 38.393908000191, -121.964656000029 38.38748499967, -121.964077999721 38.382126999821, -121.965713999838 38.379895999759, -121.968466000389 38.383111999888, -121.968483000107 38.383390999964, -121.970491999595 38.385572000107, -121.97383400015 38.386912000346, -121.977484999603 38.389402000066, -121.977385999869 38.391145999994, -121.97829399989 38.393119000207, -121.979935999855 38.394260999688, -121.981385000375 38.394940000121, -121.985902999841 38.397755000199, -121.987738999975 38.4011779997, -121.989807999738 38.40117400032, -121.989305999597 38.401746000311)))",06095253206,06,095,253206,2532.06,Census Tract 2532.06,G5020,CT,S,3521409,17073,+38.3960336,-121.9730367,+38.3962945,-121.9742412,207903717108057
46200,"MULTIPOLYGON (((-121.777871999744 37.305974000076, -121.76936099962 37.307141000161, -121.770827999683 37.308102999786, -121.772257000111 37.31145299988, -121.773441000317 37.314035999767, -121.775182000016 37.316412000109, -121.758367000355 37.318999000303, -121.758938000092 37.321859000183, -121.757833000427 37.322017999896, -121.755550000405 37.32085899971, -121.754664000125 37.322415000147, -121.753319000261 37.322946000269, -121.748631999841 37.322493000348, -121.745788999952 37.323651000232, -121.74464300028 37.322236000215, -121.744479000248 37.323790999898, -121.743129000361 37.322908000173, -121.742413999785 37.323380999781, -121.745567000194 37.32672800031, -121.745512999768 37.329407000294, -121.744552000043 37.330411999953, -121.742853000176 37.328900000262, -121.74326599973 37.331650999922, -121.741920000041 37.332054999951, -121.739550999805 37.331849000222, -121.7356049999 37.332571000004, -121.733161000219 37.333740999942, -121.733521000069 37.336742999817, -121.732562999819 37.339344999909, -121.732233000107 37.338931000069, -121.715302000094 37.309438000114, -121.710642000338 37.301534999884, -121.711293000441 37.298505000331, -121.711432000358 37.297056999889, -121.709987000036 37.291138999709, -121.71260599962 37.289561999854, -121.717611999881 37.288369000073, -121.722953999703 37.28774100009, -121.72518999987 37.288955000303, -121.731510000033 37.290693999723, -121.734268000432 37.291747999852, -121.74373100006 37.293364000176, -121.744060999773 37.293458000048, -121.745313999576 37.293859000198, -121.746999000097 37.295145000249, -121.750185000118 37.296597999807, -121.752988999649 37.296876999854, -121.755807000323 37.298982999881, -121.757974999819 37.299421000004, -121.760905999572 37.297838000275, -121.76426400002 37.297806999923, -121.770157000386 37.299750999772, -121.771340999694 37.299343999873, -121.777871999744 37.305974000076)))",06085503330,06,085,503330,5033.30,Census Tract 5033.30,G5020,CT,S,17767052,0,+37.3090660,-121.7397447,+37.3090321,-121.7397940,207903717089483
40983,"MULTIPOLYGON (((-122.482584999606 37.59905799984, -122.48160399979 37.598980000059, -122.475384000084 37.603538999827, -122.471589999618 37.608824000143, -122.468548000435 37.608446000138, -122.470961000154 37.609421000185, -122.468170999968 37.613458000301, -122.471693000448 37.613736000145, -122.471521999845 37.614188999808, -122.466684999639 37.617735000188, -122.463885000305 37.618635000203, -122.460685000041 37.61753499997, -122.461184999633 37.619135000169, -122.454499999596 37.618418999656, -122.453517999955 37.618797999924, -122.451598000156 37.61813399999, -122.450950000426 37.61753700016, -122.451444999995 37.617127999708, -122.450068000344 37.61558599966, -122.450019999765 37.615435000069, -122.443421999767 37.594396000115, -122.444058999627 37.594072000227, -122.457784000425 37.587285999692, -122.462784999765 37.584836999694, -122.459385000382 37.584737000271, -122.459585000399 37.578136999764, -122.450982000213 37.578041000252, -122.450494000316 37.577657000255, -122.450864000212 37.570060999962, -122.459407000124 37.570084000088, -122.459485999766 37.566413000133, -122.459485999766 37.566036999879, -122.45978600024 37.566036999879, -122.465686000279 37.566137999925, -122.465486000263 37.569436999823, -122.467902000355 37.570033000077, -122.467904999829 37.570097000002, -122.467980999997 37.572544999649, -122.476167000432 37.572565000114, -122.471753999649 37.578184000273, -122.473708999609 37.579746000308, -122.47553999972 37.578752000129, -122.475589999948 37.579301000102, -122.476396999687 37.580623999885, -122.474085000251 37.583390999973, -122.47521300038 37.584214999876, -122.475964000042 37.58491600024, -122.477074999555 37.586470000155, -122.477094999646 37.588792999769, -122.479462000233 37.589841000048, -122.48070300034 37.59210999972, -122.478982999659 37.59188499968, -122.478955999894 37.593913999981, -122.480869000021 37.594467000086, -122.482314000343 37.596459000343, -122.482584999606 37.59905799984)))",06081603400,06,081,603400,6034,Census Tract 6034,G5020,CT,S,11739126,0,+37.5945844,-122.4626008,+37.5945347,-122.4625989,20790351438923
23510,"MULTIPOLYGON (((-122.541806999752 38.013810999803, -122.541663999637 38.014432000007, -122.53903099981 38.021168000332, -122.538138999682 38.024911999667, -122.536289000203 38.037129999696, -122.53678600032 38.04049200015, -122.536414999701 38.04161999966, -122.530765999733 38.042340999767, -122.5275470001 38.041241999811, -122.527176000379 38.040109000272, -122.521731999551 38.039386999714, -122.519408000419 38.040573999734, -122.519281000198 38.040561000307, -122.519282999847 38.04062000003, -122.520287999953 38.047920999738, -122.519789000186 38.048320000108, -122.520595999925 38.05261300023, -122.515461999617 38.051152999793, -122.514170000354 38.048653999885, -122.51401399982 38.044394999849, -122.508034000314 38.045267999874, -122.506626999627 38.047683000157, -122.498338000159 38.047473000342, -122.495086999841 38.047621000288, -122.493339368778 38.04742793037, -122.496350665341 38.039924831369, -122.499464999565 38.03216499998, -122.497827999623 38.019401999713, -122.495735729901 38.016681793412, -122.503144000404 38.016212000304, -122.509242999736 38.016165000233, -122.510354000147 38.016796999693, -122.512427999932 38.019869000351, -122.514170000354 38.020331000335, -122.515495999952 38.020928000237, -122.520785000071 38.019536000182, -122.522781000038 38.018416000156, -122.523822000129 38.016641999662, -122.526386000359 38.017685000243, -122.530326000415 38.009057999896, -122.531373000353 38.007219999746, -122.537442000447 38.001561000258, -122.538912999809 38.003261999882, -122.538820999748 38.003371000302, -122.541114999641 38.006515999776, -122.541376999582 38.007067999705, -122.541851999958 38.008908999768, -122.541806999752 38.013810999803)))",06041106001,06,041,106001,1060.01,Census Tract 1060.01,G5020,CT,S,12238816,1621263,+38.0290202,-122.5187537,+38.0301328,-122.5176883,20790357371298
71514,"MULTIPOLYGON (((-122.127276000094 37.842333999912, -122.126107999781 37.846675999823, -122.125203000133 37.851309000034, -122.125128999615 37.853172000109, -122.123984999592 37.859679999957, -122.124330000272 37.860202000333, -122.125040999752 37.86166299988, -122.124597000236 37.863302000344, -122.107737000369 37.855508000346, -122.104317999821 37.855475999998, -122.104116000154 37.855504000037, -122.103355000446 37.855716999865, -122.101637000313 37.856382000194, -122.092874000294 37.855024999792, -122.086956999638 37.854845000107, -122.084071000091 37.855574999812, -122.07996399963 37.855816000064, -122.079975000399 37.856757999677, -122.077986999929 37.856750999964, -122.077114000068 37.854922000318, -122.075296000376 37.853575999713, -122.071181000417 37.85202200001, -122.06165900034 37.845865999688, -122.061568999928 37.84298299995, -122.06141900014 37.835609000125, -122.063569999918 37.835625, -122.070090999923 37.835564000101, -122.070669000231 37.835558999782, -122.070776000361 37.828766000246, -122.074744999832 37.830090999977, -122.08726100031 37.83139799986, -122.088182999677 37.832720000123, -122.092448000321 37.835175000048, -122.093972000286 37.835272999808, -122.096778000365 37.836864999665, -122.0978939999 37.838430999707, -122.099254999658 37.841268999941, -122.102058000263 37.843135999994, -122.103763999802 37.843530999938, -122.105938000045 37.842946000022, -122.109279999701 37.838172999753, -122.113955000425 37.837895999989, -122.114536000208 37.842768999973, -122.119616000089 37.842291000248, -122.122248000091 37.841465999722, -122.124951000238 37.839785000299, -122.126163999858 37.838470999988, -122.127276000094 37.842333999912)))",06013352101,06,013,352101,3521.01,Census Tract 3521.01,G5020,CT,S,11800719,22901,+37.8456797,-122.0934215,+37.8450705,-122.0953320,20790146183172
